LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
0DC2F455CM,39,116912,94160,697,32,2,7.78,48,0.33,Master's,Self-employed,Married,No,No,Auto,No,1
1W9X9INX7E,20,105737,241725,613,12,1,22.65,36,0.85,High School,Self-employed,Married,No,No,Auto,No,1
UGJCIWWGOS,50,42263,54984,560,92,3,6.46,48,0.39,Bachelor's,Full-time,Married,No,No,Other,No,1
4N1FYD9QIQ,34,17414,190434,569,20,2,11.35,48,0.16,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,1
FUDLRCWD81,45,68841,135324,598,32,3,20.62,60,0.76,Bachelor's,Part-time,Married,No,No,Business,No,1
MIKEL03Y00,40,71583,140234,749,54,2,15.02,12,0.18,High School,Part-time,Single,Yes,No,Home,Yes,1
II7QVXVM5G,43,73403,222124,435,27,4,24.64,36,0.61,Master's,Self-employed,Single,Yes,No,Home,Yes,1
CS48KHJ4CD,29,133893,111083,509,41,4,14.27,48,0.43,Master's,Self-employed,Married,Yes,Yes,Business,Yes,1
DGYRJ1XE6S,19,57823,124589,523,22,1,11.65,12,0.58,Master's,Unemployed,Divorced,No,Yes,Education,No,1
XS5Y3XKGBN,18,104679,20523,315,0,4,6.58,48,0.53,Bachelor's,Unemployed,Single,No,No,Auto,No,1
9Z1BTHZTA2,45,16479,248366,418,70,3,6.78,48,0.82,High School,Part-time,Single,No,Yes,Other,Yes,1
D98KTXGNZ7,63,126887,74338,755,79,2,23.38,24,0.31,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,1
9BK3U1ACHY,26,46251,214579,849,54,1,17.16,24,0.23,Master's,Unemployed,Divorced,Yes,No,Home,No,1
RIQ635PAOX,40,41034,158636,369,34,1,5.37,24,0.18,High School,Self-employed,Divorced,No,Yes,Education,No,1
0SJ4SJ92EE,49,56633,163393,782,6,1,2.34,60,0.43,Master's,Self-employed,Married,No,No,Education,Yes,1
3V8Y2CEHKY,20,100833,100397,701,1,4,3.18,12,0.76,High School,Part-time,Divorced,No,No,Home,Yes,1
YI3L3O3GQQ,56,140426,119599,776,84,4,11.3,36,0.24,Bachelor's,Unemployed,Married,Yes,No,Business,No,1
FZV8UFWSE5,45,73881,22915,475,99,1,21.36,36,0.12,PhD,Self-employed,Divorced,Yes,Yes,Business,No,1
ZU3ACZZVPQ,28,56441,213543,601,19,1,22.89,12,0.47,Bachelor's,Part-time,Divorced,No,Yes,Business,Yes,1
U7JRZBJAP8,54,105174,97276,385,14,1,24.34,36,0.81,High School,Part-time,Married,Yes,No,Business,Yes,1
RJQ1ZL1BFY,28,19038,125487,842,49,4,7.9,12,0.73,Bachelor's,Part-time,Single,Yes,No,Other,Yes,1
594PAOM6I2,30,149409,153740,735,98,4,24.49,24,0.63,Master's,Unemployed,Single,No,Yes,Business,Yes,1
54KIXE4QLO,60,74836,168594,393,32,3,7.25,48,0.89,High School,Full-time,Single,Yes,Yes,Business,Yes,1
LDP908O090,44,15842,98185,622,24,4,21.98,36,0.22,High School,Part-time,Divorced,Yes,No,Education,No,1
LWAXQR1BAV,28,18776,137526,552,99,3,22.26,24,0.89,Master's,Self-employed,Married,Yes,Yes,Education,Yes,1
M0KYA2T3HT,56,66062,170922,404,68,4,7.41,12,0.62,High School,Part-time,Married,No,Yes,Education,Yes,1
HF85J6355Q,51,54523,106126,550,16,4,23.53,12,0.44,Master's,Unemployed,Single,No,Yes,Other,Yes,1
6JTNY1KQEQ,27,30115,223988,843,59,1,18.82,48,0.15,Bachelor's,Part-time,Divorced,No,No,Other,Yes,1
R3LKZY28GB,23,39487,25925,400,69,3,23.16,12,0.65,Master's,Self-employed,Married,Yes,No,Home,No,1
AW9GQJT0NN,29,95132,7409,741,100,3,16.44,60,0.58,Master's,Full-time,Single,Yes,No,Home,Yes,1
R3NWRHRVXF,58,17858,119723,655,2,1,12.74,48,0.23,High School,Unemployed,Single,No,No,Auto,Yes,1
ZYPG3EQ3K8,39,23427,234755,466,112,3,6.64,36,0.57,PhD,Part-time,Divorced,No,No,Business,No,1
3A6NRFRGIW,23,46007,137267,575,42,3,17.9,12,0.11,PhD,Unemployed,Single,No,No,Auto,No,1
YGXKVO9CXX,53,24504,183592,554,40,4,11.54,36,0.4,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,1
BDC3YGIGBD,19,67400,230770,418,3,2,13.65,36,0.63,Bachelor's,Part-time,Single,No,Yes,Auto,No,1
SFPLJ4JCZM,30,80057,71288,447,8,1,2.16,24,0.48,High School,Part-time,Single,Yes,Yes,Education,No,1
65T4Y4946I,20,17468,228885,718,102,4,18.35,48,0.61,PhD,Full-time,Single,Yes,No,Business,No,1
WNKRD3PE64,21,149123,109522,528,106,1,2.13,24,0.1,High School,Unemployed,Divorced,No,Yes,Auto,No,1
CJJOA7YJMD,67,29658,75121,379,18,2,19.29,12,0.73,High School,Self-employed,Married,Yes,Yes,Other,No,1
I3OX13XR8K,41,33648,210208,690,44,4,22.82,48,0.79,PhD,Full-time,Single,Yes,Yes,Business,Yes,1
N1Q321GOUD,21,47262,129063,352,29,2,16.79,48,0.88,Master's,Full-time,Divorced,No,No,Business,Yes,1
SOCKPO2HHI,20,32842,7081,476,81,4,23.19,48,0.49,Bachelor's,Part-time,Single,Yes,No,Auto,No,1
ZG7MIB31BM,65,24012,71953,536,86,3,9.47,12,0.32,Master's,Self-employed,Single,Yes,No,Business,No,1
7XJQK7RFX6,23,90256,144126,480,25,2,24.91,36,0.27,Bachelor's,Self-employed,Married,Yes,Yes,Other,No,1
88GDLT65D8,25,134719,202866,827,92,1,22.27,24,0.66,High School,Full-time,Single,Yes,No,Auto,Yes,1
CA45LTXEH6,26,38996,204552,385,82,3,22.26,60,0.79,PhD,Part-time,Married,No,Yes,Business,No,1
19N7HWN553,35,72426,54968,391,8,4,18.02,24,0.19,PhD,Unemployed,Divorced,No,No,Business,Yes,1
FTP1MWJMHJ,28,27405,142008,350,45,2,8.49,36,0.66,High School,Part-time,Single,No,Yes,Business,No,1
QHRSP724I9,41,18317,183537,792,110,1,3.88,48,0.79,Bachelor's,Full-time,Single,No,Yes,Business,No,1
D5OKY30XGP,24,29355,226487,720,10,4,15.08,12,0.86,Bachelor's,Unemployed,Single,Yes,No,Other,No,1
LSKU9ZLJNP,21,120831,46691,323,50,4,9.91,36,0.72,PhD,Self-employed,Married,No,Yes,Other,No,1
72BF9R3B8W,36,29928,33639,342,41,2,20.57,24,0.17,High School,Unemployed,Divorced,No,No,Home,Yes,1
FKIG86C8G6,20,23903,210211,440,53,4,22.08,48,0.57,PhD,Part-time,Married,No,No,Business,Yes,1
XAMN6DGO6I,50,40682,102293,811,24,1,8.79,36,0.42,Master's,Self-employed,Married,No,Yes,Other,Yes,1
NOU138WO7L,24,133126,228496,358,33,3,15.98,48,0.41,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,1
YZSTV3VSVR,18,43438,191648,388,27,1,21.0,12,0.16,Master's,Self-employed,Divorced,Yes,Yes,Other,Yes,1
GXVEJUYTQ2,50,22773,174149,533,53,4,9.9,60,0.7,High School,Part-time,Divorced,Yes,No,Home,No,1
WO07SEC4Y5,30,96672,126892,410,5,4,7.23,48,0.32,High School,Unemployed,Divorced,Yes,Yes,Home,Yes,1
JC5EZAUKC2,29,110082,82261,813,84,3,18.11,48,0.13,Bachelor's,Part-time,Married,Yes,No,Business,No,1
0LQJ2CYU6A,51,75282,182813,477,14,4,21.69,12,0.89,Master's,Unemployed,Divorced,No,No,Auto,Yes,1
OPNE5BCXQB,62,145121,22550,306,112,2,20.13,24,0.39,Bachelor's,Part-time,Divorced,No,No,Home,Yes,1
TS5XACEN9G,61,84464,204458,553,111,3,14.89,36,0.47,Master's,Unemployed,Divorced,No,No,Business,Yes,1
9H7RLA5QZ7,28,78346,47610,753,42,3,6.23,12,0.23,Master's,Full-time,Married,No,Yes,Home,No,1
RB3YDH1R7V,47,30982,94133,650,26,4,18.87,36,0.16,High School,Self-employed,Divorced,No,No,Home,No,1
S937YWZCNC,32,67219,133176,722,34,3,7.27,12,0.76,Master's,Self-employed,Divorced,No,Yes,Home,No,1
UP1NP39QD9,20,107945,37533,804,31,4,24.92,48,0.31,High School,Part-time,Single,Yes,Yes,Home,No,1
O3IFJTCL2T,65,27055,227671,756,19,1,17.66,12,0.15,PhD,Part-time,Divorced,No,Yes,Business,No,1
JF3JXDKPPT,27,112365,136332,352,114,3,18.06,48,0.41,Master's,Part-time,Single,No,No,Business,Yes,1
2C2QJK8FGJ,42,145535,92153,428,17,4,24.49,48,0.67,Master's,Part-time,Divorced,No,No,Home,No,1
HMD2JZ01RF,24,114376,118258,793,14,1,19.84,12,0.32,Bachelor's,Full-time,Married,Yes,Yes,Education,Yes,1
1UAAH23TSY,40,111161,166377,517,2,4,3.21,60,0.49,Bachelor's,Self-employed,Divorced,No,No,Auto,No,1
61XGG1WMFS,35,29733,140904,739,83,4,15.03,36,0.44,Master's,Unemployed,Divorced,Yes,Yes,Home,Yes,1
OC72Z3435M,49,93823,233245,663,76,2,22.42,12,0.35,Bachelor's,Self-employed,Single,No,No,Education,Yes,1
PQ6YXRITGK,49,137161,108323,671,71,3,15.95,60,0.52,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,1
LR901XOT18,35,19694,237999,690,42,2,7.26,60,0.62,Bachelor's,Unemployed,Married,No,Yes,Auto,Yes,1
4F441NMY5F,24,68790,171046,706,21,3,4.59,48,0.89,Bachelor's,Part-time,Divorced,Yes,No,Home,No,1
J9EQYGB45U,42,92943,152390,443,116,4,21.02,48,0.64,High School,Self-employed,Married,No,Yes,Auto,Yes,1
BK9VQJ2Q95,21,133144,85489,573,89,2,24.56,24,0.38,Master's,Part-time,Single,No,Yes,Education,No,1
FL1U2BKWVB,30,63742,159403,712,5,4,18.05,36,0.55,Bachelor's,Self-employed,Married,Yes,Yes,Home,No,1
QR7UCVAFOQ,43,123281,85325,473,3,3,23.55,48,0.15,PhD,Part-time,Divorced,No,No,Auto,Yes,1
5V1I4TAUBN,46,128496,218812,371,1,2,16.1,60,0.26,Master's,Full-time,Married,No,No,Home,No,1
WHE1SS8N67,65,35977,57345,357,84,4,4.58,12,0.51,Bachelor's,Unemployed,Married,No,No,Other,No,1
8HNRXYIEH9,30,78928,174209,582,2,2,22.67,36,0.44,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,1
735V8WOBVY,25,149746,233430,592,46,4,5.58,60,0.2,Master's,Part-time,Single,Yes,No,Education,Yes,1
AE7A6BLJYU,22,102476,106237,312,55,3,18.02,48,0.6,PhD,Full-time,Single,No,No,Education,Yes,1
5G1ULPP8KH,19,93192,8835,807,31,4,21.24,24,0.78,Master's,Part-time,Married,No,Yes,Education,Yes,1
3GEWZEPOW4,42,80985,173102,474,103,1,23.25,24,0.4,High School,Self-employed,Divorced,No,Yes,Other,No,1
HMA96DAE4F,65,21710,205098,798,79,3,19.37,48,0.15,PhD,Unemployed,Married,No,No,Business,No,1
B3Z9RNVE7H,69,34442,209184,523,40,2,8.2,36,0.35,PhD,Unemployed,Divorced,Yes,No,Business,Yes,1
RP38XLDII6,63,65396,245983,584,25,2,11.05,36,0.82,Master's,Unemployed,Divorced,Yes,Yes,Education,No,1
G6MR0S5EGS,18,17114,40879,432,116,4,22.45,12,0.54,Master's,Part-time,Single,Yes,Yes,Business,Yes,1
LJE8BX81JG,18,81564,159838,565,67,4,22.05,24,0.59,High School,Part-time,Divorced,No,No,Other,No,1
1SDL8QHTJK,29,118924,173382,334,31,4,11.5,36,0.24,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,1
GIUMMCHIC5,29,52238,210716,584,72,4,20.99,60,0.64,Bachelor's,Part-time,Married,Yes,Yes,Other,No,1
JZUKOYHXEM,26,27847,9223,836,22,4,16.65,60,0.7,High School,Unemployed,Single,Yes,Yes,Auto,No,1
MH3AOS0YF4,40,43702,15156,699,80,4,11.76,60,0.22,High School,Self-employed,Single,No,No,Business,No,1
L45ISBFRG2,51,16803,146889,615,108,2,18.31,60,0.82,PhD,Self-employed,Married,No,Yes,Home,Yes,1
94066HN94N,50,48174,208445,356,36,3,5.41,12,0.53,PhD,Full-time,Single,No,Yes,Education,No,1
TYVA5O598T,24,22227,154187,843,97,1,3.48,36,0.83,PhD,Full-time,Single,Yes,Yes,Education,Yes,1
FU8M9OV3YY,40,46010,130009,585,101,4,18.31,48,0.25,High School,Self-employed,Divorced,Yes,No,Auto,No,1
0KGKK2YX47,50,31517,217676,459,4,4,17.36,60,0.79,Bachelor's,Self-employed,Single,Yes,No,Home,No,1
HB2ZN9PRX2,29,27041,195959,547,4,3,9.06,36,0.73,Bachelor's,Part-time,Single,No,Yes,Education,No,1
HYU1BI83RV,37,41033,238918,832,57,1,11.61,12,0.13,Bachelor's,Part-time,Divorced,No,No,Other,Yes,1
SLNIAIUOXA,47,61277,198002,681,75,3,23.46,48,0.15,Master's,Self-employed,Married,No,Yes,Other,Yes,1
IEGDQ2I51Z,58,64015,242147,350,0,4,15.46,48,0.25,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes,1
8BDXCQU5IV,64,30235,31520,475,19,2,9.85,24,0.36,High School,Part-time,Married,Yes,Yes,Business,No,1
3UV0Z3ZUXE,24,44851,121726,524,59,2,23.84,48,0.66,Bachelor's,Self-employed,Single,No,No,Business,No,1
7JGEPAHR2B,19,25381,44448,398,43,1,23.18,48,0.24,PhD,Unemployed,Divorced,No,No,Other,Yes,1
M86Z5NLQAQ,59,28297,201235,436,36,1,12.77,60,0.23,Master's,Part-time,Married,No,Yes,Other,Yes,1
I9MEN73MJ6,23,83813,232128,844,43,2,20.85,24,0.55,Bachelor's,Full-time,Married,Yes,No,Business,No,1
92V2EJEEQE,37,88024,122660,577,108,4,17.75,60,0.13,High School,Full-time,Married,No,Yes,Home,Yes,1
5OMU7TJS8U,38,143800,212531,315,3,3,22.68,60,0.16,PhD,Self-employed,Single,Yes,Yes,Other,No,1
V8K4YNGL2U,58,125531,29933,618,59,4,14.21,60,0.56,Master's,Part-time,Married,Yes,Yes,Education,Yes,1
XSZM7BR1LK,42,79134,143355,341,118,4,22.37,12,0.22,Master's,Self-employed,Divorced,Yes,No,Business,Yes,1
OS94PF1AH4,64,107297,195073,615,110,3,18.82,36,0.33,Bachelor's,Part-time,Divorced,No,Yes,Auto,No,1
GAMW24USC8,59,69589,145960,793,40,2,9.39,36,0.59,High School,Part-time,Married,Yes,Yes,Education,Yes,1
LIQL7MFMON,20,124974,5352,820,20,4,24.25,24,0.13,PhD,Full-time,Single,Yes,Yes,Education,No,1
LXH3KQZG4M,42,121824,200128,456,12,4,17.25,48,0.4,Bachelor's,Full-time,Divorced,No,Yes,Auto,Yes,1
W0ORX0H5M1,30,98956,6217,371,71,2,17.56,12,0.68,High School,Self-employed,Single,Yes,No,Business,No,1
U06PFM10S5,19,27969,217398,495,64,1,22.57,24,0.89,PhD,Part-time,Married,No,Yes,Home,No,1
R8ATN0RTDA,25,119103,108286,599,89,1,5.22,60,0.75,PhD,Full-time,Single,No,No,Auto,No,1
CXQKGF6I33,29,57881,180540,699,98,3,12.51,24,0.12,PhD,Self-employed,Divorced,Yes,No,Education,No,1
2S4KAV36RQ,33,86740,129312,810,9,2,19.23,60,0.55,PhD,Unemployed,Single,Yes,No,Other,No,1
MEJG9ABM3X,47,74590,206935,567,96,3,20.62,12,0.74,High School,Full-time,Divorced,Yes,Yes,Business,No,1
U043EPNU4L,47,33662,224426,602,30,2,19.33,12,0.28,Master's,Unemployed,Divorced,Yes,Yes,Auto,No,1
A9Z3RUPCMD,19,29173,204676,344,79,2,5.38,24,0.58,Master's,Part-time,Married,No,Yes,Home,No,1
9KYPI1TELG,22,111648,239736,311,65,4,9.54,36,0.87,PhD,Full-time,Married,Yes,Yes,Business,No,1
WMBHSM83I3,31,86332,230088,500,73,2,11.78,24,0.79,PhD,Full-time,Single,No,Yes,Home,No,1
312HBCMH9E,37,48300,199441,761,15,2,12.42,24,0.84,Bachelor's,Part-time,Single,No,No,Other,No,1
85EYCWPKLR,50,133107,169910,692,88,4,15.64,12,0.21,Bachelor's,Full-time,Single,Yes,No,Other,Yes,1
4DKDLHB6V5,24,36159,24392,680,14,4,16.46,60,0.69,Bachelor's,Unemployed,Single,No,Yes,Business,Yes,1
ZJ0KK4KAY3,56,87834,202245,377,21,2,16.11,24,0.22,Bachelor's,Part-time,Divorced,No,Yes,Business,No,1
3OTXTGBGU3,56,111797,236378,606,7,4,21.1,48,0.11,PhD,Self-employed,Single,No,Yes,Other,No,1
ECINJR8MT2,24,89928,152064,575,99,4,15.4,48,0.69,PhD,Self-employed,Divorced,Yes,Yes,Other,No,1
470RMCSEPM,61,85348,231638,645,24,1,20.75,36,0.53,Bachelor's,Part-time,Divorced,No,No,Auto,Yes,1
JD99MZHEBS,45,140079,17690,373,76,4,24.68,48,0.69,High School,Full-time,Single,Yes,Yes,Auto,No,1
FQIIVCF12U,36,59107,132668,393,73,3,21.84,60,0.73,PhD,Part-time,Divorced,No,Yes,Education,No,1
8C82BIRII1,25,32808,109430,690,39,4,16.31,24,0.15,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,1
FB8MCQSCFQ,42,135739,75541,442,28,1,17.57,48,0.85,PhD,Unemployed,Divorced,No,No,Education,No,1
Z09CKPVVGU,26,66373,149652,379,9,3,3.66,36,0.34,High School,Full-time,Single,Yes,Yes,Other,No,1
M0IYBS9TFI,56,47914,128955,568,110,3,15.1,24,0.35,PhD,Unemployed,Single,No,No,Other,No,1
8C7RSPKBQH,36,108971,103885,491,61,3,15.74,36,0.74,Master's,Part-time,Married,No,No,Education,Yes,1
6X4IB9KRG4,53,44990,166948,578,87,1,9.76,24,0.26,PhD,Part-time,Married,Yes,No,Home,Yes,1
7NNOM2F5N6,63,35583,223713,735,35,1,11.48,60,0.75,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,1
TOPVWUF6DG,19,19574,97298,301,101,3,23.94,60,0.6,PhD,Self-employed,Single,No,No,Auto,Yes,1
MMNR5TRJ6X,41,30034,239991,396,53,2,13.11,48,0.81,Master's,Part-time,Married,No,Yes,Auto,Yes,1
34T7RY04XP,38,54891,43140,743,94,1,17.64,48,0.35,Bachelor's,Unemployed,Divorced,No,No,Business,No,1
X6YV4AXBIE,19,37123,176387,846,27,3,10.63,48,0.13,Master's,Self-employed,Divorced,Yes,No,Auto,Yes,1
4DUZIQZMY0,24,134425,233123,390,74,3,21.0,24,0.66,High School,Unemployed,Married,No,No,Education,No,1
OZ4YMJ35IU,21,61546,27318,309,94,1,4.42,36,0.54,High School,Self-employed,Single,No,Yes,Business,Yes,1
AX9PL2SF1K,27,24107,95164,360,30,1,9.77,24,0.21,PhD,Full-time,Married,Yes,No,Other,No,1
TMSRLOJF4G,40,139685,145739,351,41,2,4.05,60,0.43,High School,Part-time,Married,Yes,Yes,Other,No,1
FCQEANN42E,39,55732,153101,740,54,1,14.73,12,0.42,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,1
CLV2S4K7EP,19,68563,149375,554,5,2,23.51,24,0.25,Master's,Self-employed,Married,Yes,Yes,Business,No,1
XGB1G110JP,50,30049,232313,373,12,1,19.57,48,0.84,PhD,Part-time,Married,No,Yes,Auto,No,1
6R5MP84HZ3,46,55578,170645,428,96,3,24.46,48,0.76,Bachelor's,Part-time,Single,No,No,Auto,Yes,1
G8Z6KC99C4,55,30749,168691,427,33,4,24.33,24,0.87,Master's,Part-time,Single,Yes,No,Auto,No,1
L6IP3VIP3Q,45,112612,205861,577,25,2,2.97,24,0.57,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,1
WWGFR4IZSE,57,57993,190014,351,75,2,22.27,36,0.71,Master's,Unemployed,Married,Yes,No,Auto,No,1
OLM5HIUK54,24,125498,114623,450,19,4,16.01,60,0.73,High School,Part-time,Divorced,Yes,Yes,Home,Yes,1
D4ZACPVVO4,48,149180,64941,490,104,4,7.34,36,0.64,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,1
2Q79QTM9TH,42,134691,209303,524,91,2,22.96,60,0.82,PhD,Full-time,Divorced,No,No,Business,No,1
E10I9X2LS9,20,96290,20810,759,28,1,23.51,12,0.18,High School,Self-employed,Divorced,Yes,Yes,Home,No,1
FVXC36LTXB,39,70404,22675,635,119,2,16.27,48,0.62,Bachelor's,Unemployed,Married,No,No,Other,Yes,1
GK6RAY3F0Z,64,16677,87383,308,95,3,6.42,24,0.36,Master's,Self-employed,Single,No,Yes,Home,Yes,1
P6WDNQ879C,48,78162,177209,625,103,1,22.57,24,0.55,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,1
2DQOZX5PI3,34,24492,137498,371,14,2,21.69,12,0.4,Bachelor's,Part-time,Divorced,No,No,Business,No,1
X236CHPL0J,63,87984,46151,548,99,2,10.71,60,0.77,PhD,Unemployed,Married,Yes,No,Education,Yes,1
7DJ61B99JV,25,117541,135866,840,22,2,18.01,36,0.15,PhD,Unemployed,Married,No,Yes,Home,Yes,1
704FAWV8MR,24,33898,169613,481,92,4,21.35,60,0.33,High School,Part-time,Single,No,No,Auto,Yes,1
RK3ZPMF7G9,29,48105,211411,381,14,2,17.82,48,0.35,Bachelor's,Unemployed,Divorced,No,No,Home,No,1
LX8Z1OXKGJ,24,24445,54253,550,103,4,17.67,60,0.44,PhD,Full-time,Married,Yes,No,Other,No,1
56TWQEMNYA,18,91228,243742,683,84,3,19.8,48,0.32,High School,Full-time,Married,Yes,Yes,Business,No,1
XBN3KKCCGU,59,80962,135969,555,23,4,10.02,60,0.79,High School,Full-time,Divorced,No,No,Home,Yes,1
VKMZWFLASV,69,147441,48135,522,13,4,20.02,12,0.49,High School,Part-time,Married,No,Yes,Education,No,1
E0C5JBR176,28,18943,212810,499,26,3,17.42,36,0.32,PhD,Part-time,Single,Yes,No,Home,No,1
8THTJN6QB1,56,36337,246000,663,73,4,20.62,24,0.59,High School,Full-time,Married,No,Yes,Education,No,1
W1BJDY1WXM,50,100004,113646,422,58,1,12.91,12,0.39,PhD,Self-employed,Married,No,Yes,Business,No,1
T6V7SBAM92,51,36491,228427,328,19,4,11.39,48,0.84,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,1
DL61IG7JF3,28,83732,243818,411,58,3,16.51,60,0.64,High School,Self-employed,Married,Yes,No,Business,Yes,1
JUCRNRJJD4,53,47646,81452,452,35,2,24.89,12,0.71,Bachelor's,Full-time,Divorced,No,Yes,Auto,Yes,1
RY551C1YOP,26,38292,192006,672,93,3,23.7,48,0.3,High School,Part-time,Single,Yes,No,Education,Yes,1
M3E0RJ855Y,48,15576,103667,834,56,4,22.76,12,0.12,Bachelor's,Full-time,Single,No,No,Business,Yes,1
1N4N704GS0,21,34083,20269,454,21,3,21.93,48,0.9,Bachelor's,Part-time,Divorced,No,No,Business,Yes,1
CWK58L0H6T,36,86609,84566,649,11,1,10.85,24,0.21,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,1
7LMT3CDKKQ,50,82043,83993,373,1,2,14.74,48,0.13,Bachelor's,Part-time,Married,Yes,No,Other,No,1
2R1CI75WCS,61,30516,43390,349,58,1,7.98,60,0.34,Bachelor's,Unemployed,Divorced,No,No,Auto,Yes,1
8FRR8621AE,18,49603,228270,789,25,2,14.62,48,0.67,PhD,Part-time,Single,Yes,Yes,Business,Yes,1
XQL1MQC7TM,19,91835,207817,481,35,4,18.21,24,0.1,Bachelor's,Self-employed,Married,Yes,No,Auto,No,1
1TBSSA4FXS,21,19410,203427,397,2,3,23.83,12,0.47,Master's,Part-time,Married,No,Yes,Auto,No,1
TS82B0XM52,47,137858,47337,834,22,1,24.04,48,0.41,Master's,Part-time,Divorced,No,No,Business,Yes,1
G9ZGFFPV3M,39,141041,145469,471,56,4,14.62,12,0.7,PhD,Part-time,Single,Yes,No,Auto,No,1
4CV5883UF9,18,26060,23939,434,42,3,17.9,12,0.62,PhD,Self-employed,Divorced,Yes,Yes,Auto,No,1
BBA2W32ISV,33,99253,137528,320,46,1,4.8,60,0.73,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,1
CDCI5P64NV,48,17376,249145,499,98,1,20.03,60,0.69,High School,Unemployed,Divorced,Yes,Yes,Auto,Yes,1
RPDC8NO8LG,43,35853,182658,829,3,4,24.93,24,0.37,Bachelor's,Part-time,Married,Yes,No,Business,Yes,1
PW6LDPUEEH,20,26855,26969,563,23,2,18.19,12,0.45,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,1
UEQ0GC1Q3V,39,113599,71444,729,22,2,21.62,24,0.85,High School,Unemployed,Single,No,No,Education,Yes,1
LSN1V00F8U,30,95784,193863,454,6,4,12.93,24,0.73,PhD,Full-time,Single,No,Yes,Other,Yes,1
JSH9L5G8H4,18,107281,33545,787,46,3,14.62,12,0.5,Master's,Unemployed,Divorced,No,Yes,Education,No,1
MIUB92XEBU,31,16348,234709,743,105,1,15.42,12,0.4,PhD,Unemployed,Single,Yes,Yes,Home,No,1
IZPCXNKZAA,52,22258,150585,776,17,1,10.41,36,0.54,Bachelor's,Part-time,Divorced,No,No,Auto,Yes,1
BJ0SXDZVZJ,49,106460,133448,499,2,4,18.84,48,0.88,PhD,Part-time,Divorced,No,No,Auto,No,1
V5II0ZMXM3,18,30650,36491,397,67,3,4.96,60,0.44,Bachelor's,Full-time,Single,No,No,Auto,No,1
QQU7ZRAEP6,68,129521,239980,585,26,4,8.6,36,0.37,High School,Full-time,Married,No,No,Auto,No,1
CTGBBLLTHB,36,43142,139989,545,71,1,17.46,48,0.83,PhD,Unemployed,Single,Yes,No,Auto,No,1
JDDA5TSLND,29,24546,238926,565,101,3,24.26,60,0.21,High School,Unemployed,Married,No,No,Business,No,1
SD21UWWJYI,20,54826,147990,581,33,3,23.82,36,0.63,High School,Part-time,Married,Yes,Yes,Education,Yes,1
IEC6AALEDD,26,50665,242671,641,25,1,17.5,36,0.13,Master's,Full-time,Married,Yes,No,Other,Yes,1
2K6FK8VNR7,21,80030,198317,805,63,4,20.52,24,0.81,PhD,Full-time,Divorced,Yes,Yes,Education,Yes,1
EFCJQMTB9W,49,149195,138259,453,31,1,23.64,24,0.9,Master's,Part-time,Married,Yes,Yes,Auto,Yes,1
WUJZCYCMDB,58,94278,156332,820,44,2,19.19,36,0.43,Master's,Self-employed,Divorced,Yes,No,Home,No,1
XWCY74VBER,33,56884,65003,556,50,2,22.93,60,0.27,Master's,Part-time,Single,No,Yes,Auto,No,1
P6VEZ5A848,18,70855,37488,646,118,4,13.59,24,0.71,High School,Self-employed,Married,No,Yes,Education,Yes,1
C83VN0TMOK,18,146464,115405,523,73,4,3.97,60,0.75,Bachelor's,Self-employed,Single,No,No,Education,No,1
ZMUWO443KN,53,70966,66377,548,61,4,17.74,48,0.77,PhD,Self-employed,Divorced,No,Yes,Other,Yes,1
TOPJ7JDVU6,36,52172,111886,364,49,1,14.76,60,0.49,Bachelor's,Self-employed,Single,Yes,Yes,Other,Yes,1
3FTVAJSTLM,53,46568,178580,792,28,1,24.77,36,0.63,Master's,Full-time,Married,No,Yes,Other,No,1
STBM77SRXY,47,64771,127400,349,89,1,20.82,12,0.67,Bachelor's,Unemployed,Married,No,No,Business,No,1
N51CPJ5KW2,50,40467,227166,414,116,3,2.32,60,0.23,Master's,Self-employed,Single,No,Yes,Education,Yes,1
F72572Z180,41,115218,110760,812,117,4,23.16,12,0.2,High School,Full-time,Divorced,No,No,Auto,No,1
KD51UBMK9K,33,41380,114608,391,65,2,15.6,48,0.14,High School,Full-time,Divorced,No,No,Education,No,1
